MessageID, ChatID, Message, MemberID, CreatedAt
4801, 49, one girl jumped over any dog., 67, 2019-02-12 05:03:19
4802, 49, the dog walked under some town., 77, 2019-02-12 16:56:09
4803, 49, the dog skipped on the dog., 52, 2019-02-12 12:58:59
4804, 49, a car walked from a boy., 53, 2019-02-12 12:44:47
4805, 49, any dog skipped over one dog., 87, 2019-02-12 22:22:01
4806, 49, the car drove on the dog., 95, 2019-02-12 06:21:01
4807, 49, any boy skipped from the car., 62, 2019-02-12 21:40:00
4808, 49, some boy jumped to some car., 22, 2019-02-12 22:18:10
4809, 49, one town drove from the boy., 17, 2019-02-12 15:50:47
4810, 49, the town ran over some car., 70, 2019-02-12 03:40:48
4811, 49, one car ran under some car., 17, 2019-02-12 14:33:57
4812, 49, any boy jumped from some dog., 90, 2019-02-12 13:07:53
4813, 49, the girl skipped to one boy., 84, 2019-02-12 16:02:23
4814, 49, a town drove from any boy., 55, 2019-02-12 23:29:51
4815, 49, any dog skipped over some car., 73, 2019-02-12 14:15:46
4816, 49, one town walked from the town., 76, 2019-02-12 06:47:12
4817, 49, the car skipped over any town., 71, 2019-02-12 08:19:03
4818, 49, a boy walked on some dog., 31, 2019-02-12 18:47:44
4819, 49, one girl walked on any town., 88, 2019-02-12 10:06:53
4820, 49, one boy ran under some town., 10, 2019-02-12 02:00:45
4821, 49, the boy skipped from any town., 91, 2019-02-12 16:21:47
4822, 49, a boy drove under the boy., 81, 2019-02-12 11:46:37
4823, 49, any car ran on the dog., 88, 2019-02-12 14:05:02
4824, 49, a car drove from a girl., 14, 2019-02-12 22:46:40
4825, 49, any boy walked over any boy., 14, 2019-02-12 06:05:03
4826, 49, any boy ran to any car., 27, 2019-02-12 13:39:01
4827, 49, a girl ran to some girl., 52, 2019-02-12 16:46:10
4828, 49, the boy jumped to the dog., 39, 2019-02-12 14:36:49
4829, 49, the girl ran under a car., 93, 2019-02-12 08:58:04
4830, 49, some girl walked to any dog., 16, 2019-02-12 07:46:02
4831, 49, the girl drove on the boy., 60, 2019-02-12 23:21:21
4832, 49, some dog walked from any car., 51, 2019-02-12 02:00:05
4833, 49, one girl drove under some dog., 73, 2019-02-12 11:51:16
4834, 49, any town jumped under one dog., 94, 2019-02-12 14:07:25
4835, 49, a dog walked from one boy., 35, 2019-02-12 03:52:20
4836, 49, one town ran on some town., 99, 2019-02-12 12:33:12
4837, 49, any boy skipped to some girl., 41, 2019-02-12 06:34:13
4838, 49, any town drove to one dog., 1, 2019-02-12 20:41:19
4839, 49, some girl ran over a car., 63, 2019-02-12 10:49:06
4840, 49, the dog walked on any boy., 34, 2019-02-12 18:01:39
4841, 49, the boy walked under some town., 46, 2019-02-12 13:58:50
4842, 49, the boy walked on any town., 6, 2019-02-12 10:21:55
4843, 49, one town ran under the town., 64, 2019-02-12 15:42:16
4844, 49, the boy walked over some girl., 76, 2019-02-12 02:15:13
4845, 49, any car drove to any girl., 5, 2019-02-12 07:54:47
4846, 49, one boy jumped on some girl., 7, 2019-02-12 21:51:36
4847, 49, the car jumped over the girl., 97, 2019-02-12 01:26:01
4848, 49, some town ran from any girl., 65, 2019-02-12 18:45:36
4849, 49, the dog skipped under one dog., 44, 2019-02-12 23:11:27
4850, 49, one town jumped on the girl., 32, 2019-02-12 07:37:32
4851, 49, some car walked under the girl., 82, 2019-02-12 17:50:13
4852, 49, some car jumped to some town., 23, 2019-02-12 19:16:53
4853, 49, one car walked under some dog., 81, 2019-02-12 01:21:28
4854, 49, one boy skipped on the town., 77, 2019-02-12 03:57:02
4855, 49, a girl jumped from some car., 27, 2019-02-12 13:05:38
4856, 49, the car jumped on any boy., 91, 2019-02-12 00:01:06
4857, 49, some dog skipped over some boy., 28, 2019-02-12 01:07:18
4858, 49, any town drove on one dog., 41, 2019-02-12 00:18:40
4859, 49, some car skipped under a car., 5, 2019-02-12 19:41:03
4860, 49, some dog drove over any girl., 21, 2019-02-12 16:35:21
4861, 49, any car skipped over a car., 88, 2019-02-12 06:13:48
4862, 49, any girl skipped to the town., 1, 2019-02-12 06:08:19
4863, 49, any girl ran from one girl., 15, 2019-02-12 03:02:59
4864, 49, a boy jumped to the car., 4, 2019-02-12 11:16:25
4865, 49, a girl jumped from some car., 26, 2019-02-12 20:44:43
4866, 49, one dog jumped to one car., 74, 2019-02-12 20:32:31
4867, 49, a car walked on the boy., 37, 2019-02-12 09:43:53
4868, 49, a car drove on a car., 25, 2019-02-12 06:49:19
4869, 49, any dog skipped from the girl., 93, 2019-02-12 21:21:48
4870, 49, a boy drove under some boy., 2, 2019-02-12 20:28:42
4871, 49, a girl walked on some boy., 49, 2019-02-12 15:17:02
4872, 49, some car walked to some dog., 67, 2019-02-12 23:16:37
4873, 49, some boy jumped from some town., 12, 2019-02-12 01:40:32
4874, 49, some girl ran over any girl., 15, 2019-02-12 14:41:22
4875, 49, the girl walked from any dog., 72, 2019-02-12 21:29:18
4876, 49, one boy drove over one dog., 88, 2019-02-12 01:02:33
4877, 49, one car drove to a girl., 94, 2019-02-12 13:14:23
4878, 49, any girl drove from the girl., 56, 2019-02-12 14:42:41
4879, 49, a car jumped on some dog., 11, 2019-02-12 03:29:42
4880, 49, one town walked on some car., 9, 2019-02-13 03:31:38
4881, 49, the town walked over some car., 1, 2019-02-13 15:27:01
4882, 49, any car walked over one dog., 65, 2019-02-13 01:46:26
4883, 49, any boy walked over a dog., 28, 2019-02-13 16:35:40
4884, 49, any car skipped from the boy., 16, 2019-02-13 01:01:08
4885, 49, some girl ran to some town., 92, 2019-02-13 21:25:47
4886, 49, one girl skipped to some boy., 78, 2019-02-13 01:06:19
4887, 49, one girl walked over one town., 58, 2019-02-13 12:12:22
4888, 49, a girl skipped to a boy., 51, 2019-02-13 18:11:12
4889, 49, a town walked over one car., 85, 2019-02-13 20:37:59
4890, 49, one girl drove under some girl., 77, 2019-02-13 19:20:31
4891, 49, any car skipped on the car., 14, 2019-02-13 17:12:15
4892, 49, any town drove on a girl., 85, 2019-02-13 11:38:50
4893, 49, one girl skipped under one boy., 65, 2019-02-13 23:53:43
4894, 49, a car drove under one car., 98, 2019-02-13 06:18:18
4895, 49, some town skipped under a car., 12, 2019-02-13 14:59:09
4896, 49, the girl ran over one dog., 89, 2019-02-13 10:33:59
4897, 49, any dog jumped on one dog., 18, 2019-02-13 04:33:39
4898, 49, the boy skipped under a town., 75, 2019-02-13 21:15:09
4899, 49, some girl skipped over some girl., 60, 2019-02-13 12:29:00
4900, 49, a town skipped from some girl., 100, 2019-02-13 14:55:58
4901, 50, the boy walked over the dog., 51, 2019-02-13 00:23:52
4902, 50, any car skipped over a girl., 34, 2019-02-13 20:41:04
4903, 50, some dog jumped on one dog., 19, 2019-02-13 07:38:21
4904, 50, the boy walked over any car., 17, 2019-02-13 10:44:00
4905, 50, a town drove on any dog., 8, 2019-02-13 14:53:10
4906, 50, a boy jumped on some dog., 51, 2019-02-13 11:42:36
4907, 50, one boy drove from the girl., 97, 2019-02-13 22:15:21
4908, 50, some girl walked over the town., 19, 2019-02-13 17:32:00
4909, 50, a town jumped on some dog., 68, 2019-02-13 15:56:53
4910, 50, the town skipped over one car., 70, 2019-02-13 03:20:53
4911, 50, one town jumped from a town., 83, 2019-02-13 18:34:47
4912, 50, some dog jumped to some car., 40, 2019-02-13 08:23:55
4913, 50, any girl drove to some dog., 26, 2019-02-13 07:41:15
4914, 50, any car ran to the girl., 35, 2019-02-13 01:58:40
4915, 50, the car ran over some dog., 94, 2019-02-13 21:28:39
4916, 50, the girl walked on the boy., 46, 2019-02-13 09:24:11
4917, 50, the town skipped over the boy., 44, 2019-02-13 19:18:31
4918, 50, a dog jumped on a town., 94, 2019-02-13 05:59:55
4919, 50, a dog ran from any car., 51, 2019-02-13 20:39:26
4920, 50, any town jumped on one town., 43, 2019-02-13 03:16:31
4921, 50, some dog walked over the town., 44, 2019-02-13 04:42:16
4922, 50, the girl drove from the car., 82, 2019-02-13 00:41:48
4923, 50, one dog ran over any dog., 62, 2019-02-13 19:53:00
4924, 50, some dog drove to a town., 2, 2019-02-13 16:55:26
4925, 50, one dog walked to the boy., 9, 2019-02-13 06:10:38
4926, 50, any town skipped to any car., 12, 2019-02-13 03:47:26
4927, 50, some town drove under any car., 68, 2019-02-13 01:33:43
4928, 50, the dog drove on any boy., 32, 2019-02-13 07:43:33
4929, 50, any boy jumped under one town., 52, 2019-02-13 16:13:42
4930, 50, a girl jumped on any town., 94, 2019-02-13 10:42:18
4931, 50, some girl walked over the town., 14, 2019-02-13 17:37:46
4932, 50, some car drove under any car., 100, 2019-02-13 15:40:59
4933, 50, some dog ran from some boy., 45, 2019-02-13 10:00:27
4934, 50, a car skipped under one boy., 66, 2019-02-13 17:42:04
4935, 50, the girl ran from some car., 39, 2019-02-13 02:13:47
4936, 50, a car ran over some girl., 98, 2019-02-13 09:14:20
4937, 50, one girl jumped to a car., 18, 2019-02-13 02:19:15
4938, 50, one boy walked to the boy., 91, 2019-02-13 18:58:43
4939, 50, the town ran on one town., 58, 2019-02-13 17:38:05
4940, 50, any car walked to some boy., 64, 2019-02-13 20:36:57
4941, 50, a girl walked to some dog., 73, 2019-02-13 21:33:13
4942, 50, the dog skipped over one car., 42, 2019-02-13 03:05:00
4943, 50, the boy jumped to a town., 40, 2019-02-13 08:10:46
4944, 50, a girl ran on some girl., 91, 2019-02-13 00:34:12
4945, 50, the dog jumped over any car., 30, 2019-02-13 05:19:06
4946, 50, some town skipped under the town., 14, 2019-02-13 10:21:45
4947, 50, a boy ran over the dog., 89, 2019-02-13 06:45:36
4948, 50, a town ran to the girl., 68, 2019-02-13 10:14:45
4949, 50, some dog jumped under some girl., 14, 2019-02-13 00:29:21
4950, 50, any town skipped from some girl., 29, 2019-02-13 02:31:59
4951, 50, a boy skipped over the girl., 24, 2019-02-13 06:30:33
4952, 50, one girl ran from one town., 42, 2019-02-13 19:55:04
4953, 50, a dog ran on some town., 22, 2019-02-13 11:09:40
4954, 50, the car walked under a girl., 49, 2019-02-13 07:53:50
4955, 50, the car skipped on any girl., 24, 2019-02-13 13:52:20
4956, 50, some town ran on one town., 56, 2019-02-13 04:27:07
4957, 50, the boy jumped under some boy., 83, 2019-02-13 10:20:31
4958, 50, the girl walked to one car., 55, 2019-02-13 00:53:49
4959, 50, the town walked over the girl., 61, 2019-02-13 13:37:15
4960, 50, any car walked on some girl., 57, 2019-02-13 15:39:37
4961, 50, a girl drove from a boy., 66, 2019-02-13 06:35:09
4962, 50, any girl skipped to one boy., 20, 2019-02-13 20:45:36
4963, 50, one girl jumped under one boy., 63, 2019-02-13 00:59:40
4964, 50, the dog jumped to one car., 20, 2019-02-13 18:05:37
4965, 50, the girl walked on one car., 29, 2019-02-13 04:26:06
4966, 50, the town drove under the town., 19, 2019-02-13 08:56:30
4967, 50, one town jumped on the boy., 5, 2019-02-13 06:03:42
4968, 50, the girl jumped under a town., 44, 2019-02-13 10:34:17
4969, 50, some dog drove from any dog., 100, 2019-02-13 23:40:45
4970, 50, some girl skipped to a girl., 97, 2019-02-13 09:21:15
4971, 50, some dog drove to some girl., 47, 2019-02-13 11:06:16
4972, 50, some town ran under any car., 77, 2019-02-13 00:11:33
4973, 50, some dog jumped to one girl., 64, 2019-02-13 13:48:39
4974, 50, some boy jumped to one car., 58, 2019-02-13 05:39:45
4975, 50, some car jumped over a boy., 84, 2019-02-13 18:37:28
4976, 50, the car walked under a town., 72, 2019-02-13 05:01:40
4977, 50, some town skipped over the dog., 76, 2019-02-13 12:27:40
4978, 50, the dog jumped under one car., 9, 2019-02-13 15:03:20
4979, 50, any boy jumped on some car., 93, 2019-02-13 05:19:40
4980, 50, one car ran on the dog., 23, 2019-02-13 15:44:26
4981, 50, any girl drove to the girl., 34, 2019-02-13 05:12:09
4982, 50, any town drove to any girl., 88, 2019-02-13 08:14:13
4983, 50, one dog ran from one girl., 100, 2019-02-13 11:21:26
4984, 50, some car ran from one boy., 67, 2019-02-13 16:39:57
4985, 50, the boy walked from a boy., 67, 2019-02-13 22:42:39
4986, 50, one dog ran from the boy., 82, 2019-02-13 19:13:10
4987, 50, one town walked to the car., 43, 2019-02-13 12:28:45
4988, 50, the boy drove under a girl., 8, 2019-02-13 06:19:01
4989, 50, a town skipped from some dog., 19, 2019-02-13 20:13:37
4990, 50, the town drove under some girl., 70, 2019-02-13 04:20:58
4991, 50, any dog drove on any dog., 38, 2019-02-13 08:05:02
4992, 50, any girl ran from any girl., 30, 2019-02-13 20:05:00
4993, 50, any boy drove on one car., 50, 2019-02-13 18:00:46
4994, 50, the girl skipped from a boy., 20, 2019-02-13 18:03:22
4995, 50, the boy drove from the dog., 83, 2019-02-13 12:52:16
4996, 50, the girl ran from the dog., 32, 2019-02-13 21:40:25
4997, 50, the town walked from a boy., 37, 2019-02-13 16:18:45
4998, 50, one boy skipped from a boy., 89, 2019-02-13 03:10:09
4999, 50, any town jumped over one boy., 89, 2019-02-13 12:34:35
5000, 50, a boy ran over some girl., 54, 2019-02-13 10:55:09
5001, 51, the girl drove to a car., 24, 2019-02-13 19:11:11
5002, 51, some girl drove to the girl., 24, 2019-02-14 09:30:03
5003, 51, any girl skipped on the town., 72, 2019-02-14 15:35:29
5004, 51, some car skipped over any boy., 5, 2019-02-14 21:23:43
5005, 51, some town walked to any boy., 70, 2019-02-14 04:34:22
5006, 51, any car walked over any town., 2, 2019-02-14 00:27:21
5007, 51, a girl drove from any boy., 13, 2019-02-14 16:34:02
5008, 51, a town skipped over one car., 1, 2019-02-14 07:33:41
5009, 51, one dog jumped under one dog., 71, 2019-02-14 14:33:57
5010, 51, one car drove over one boy., 91, 2019-02-14 15:20:35
5011, 51, any girl skipped on a dog., 25, 2019-02-14 09:02:30
5012, 51, one town ran under one dog., 40, 2019-02-14 08:51:08
5013, 51, the car ran to the dog., 17, 2019-02-14 14:25:06
5014, 51, some car jumped on a boy., 82, 2019-02-14 06:38:04
5015, 51, any town jumped under any car., 17, 2019-02-14 12:10:29
5016, 51, one girl ran on some boy., 36, 2019-02-14 14:45:25
5017, 51, one girl drove on the town., 64, 2019-02-14 11:43:33
5018, 51, one car jumped to the boy., 43, 2019-02-14 08:32:20
5019, 51, some girl jumped on one car., 46, 2019-02-14 09:25:56
5020, 51, some car skipped over some dog., 36, 2019-02-14 00:53:54
5021, 51, some boy drove from the girl., 24, 2019-02-14 17:25:34
5022, 51, any boy drove on a girl., 70, 2019-02-14 03:03:10
5023, 51, a boy drove under one boy., 68, 2019-02-14 06:20:03
5024, 51, some town walked under some girl., 17, 2019-02-14 05:26:58
5025, 51, any boy skipped under the car., 65, 2019-02-14 07:29:15
5026, 51, some town drove from the boy., 28, 2019-02-14 06:32:50
5027, 51, a girl jumped over some town., 39, 2019-02-14 10:37:22
5028, 51, any dog drove from the dog., 18, 2019-02-14 09:06:42
5029, 51, a car skipped over a girl., 39, 2019-02-14 23:29:21
5030, 51, the girl skipped on some boy., 36, 2019-02-14 22:31:45
5031, 51, one girl jumped on a girl., 14, 2019-02-14 13:26:23
5032, 51, some boy ran on some car., 3, 2019-02-14 14:16:03
5033, 51, the girl skipped over one girl., 29, 2019-02-14 06:00:11
5034, 51, some town walked from any girl., 41, 2019-02-14 18:47:22
5035, 51, the town skipped to any car., 90, 2019-02-14 16:16:22
5036, 51, one girl ran to one dog., 32, 2019-02-14 04:30:24
5037, 51, one girl skipped over the car., 55, 2019-02-14 07:24:14
5038, 51, one dog jumped over one car., 27, 2019-02-14 14:47:00
5039, 51, any dog walked to any boy., 40, 2019-02-14 03:30:35
5040, 51, the car ran to one car., 38, 2019-02-14 02:52:44
5041, 51, some car drove to a girl., 49, 2019-02-14 12:04:16
5042, 51, the girl ran on a car., 28, 2019-02-14 11:16:35
5043, 51, some car ran from one car., 35, 2019-02-14 14:36:52
5044, 51, one boy skipped under one boy., 21, 2019-02-14 09:10:30
5045, 51, the dog ran from a boy., 11, 2019-02-14 00:10:45
5046, 51, some dog ran from any dog., 91, 2019-02-14 15:38:45
5047, 51, a girl skipped from any car., 83, 2019-02-14 23:10:33
5048, 51, any boy drove to a town., 40, 2019-02-14 20:13:10
5049, 51, any girl ran from some car., 67, 2019-02-14 16:14:02
5050, 51, one girl ran from a girl., 70, 2019-02-14 00:05:32
5051, 51, any girl walked on one boy., 21, 2019-02-14 10:22:55
5052, 51, any boy skipped on some girl., 19, 2019-02-14 20:52:44
5053, 51, a dog jumped over any town., 51, 2019-02-14 16:11:11
5054, 51, the boy drove to one boy., 17, 2019-02-14 11:53:13
5055, 51, any dog ran from some boy., 74, 2019-02-14 08:11:31
5056, 51, one boy drove over some town., 66, 2019-02-14 23:53:03
5057, 51, some car ran on a car., 53, 2019-02-14 06:18:15
5058, 51, any car jumped under one boy., 69, 2019-02-14 05:24:11
5059, 51, one girl skipped to the boy., 36, 2019-02-14 02:52:37
5060, 51, any boy drove to some car., 12, 2019-02-14 16:13:38
5061, 51, a dog ran from any girl., 85, 2019-02-14 18:49:45
5062, 51, a dog walked from the dog., 51, 2019-02-14 21:11:00
5063, 51, the girl skipped to any car., 82, 2019-02-14 04:41:03
5064, 51, a car drove under the girl., 89, 2019-02-14 00:57:19
5065, 51, one car skipped from a dog., 2, 2019-02-14 00:02:39
5066, 51, a car skipped on one boy., 96, 2019-02-14 12:39:15
5067, 51, any girl drove under some dog., 96, 2019-02-14 06:57:48
5068, 51, one boy skipped to the car., 81, 2019-02-14 18:30:00
5069, 51, a dog walked to one town., 59, 2019-02-14 11:12:39
5070, 51, any town skipped on any town., 55, 2019-02-14 17:00:44
5071, 51, some girl jumped under a car., 44, 2019-02-14 06:40:07
5072, 51, one boy drove on a car., 4, 2019-02-14 00:20:37
5073, 51, the boy ran on a town., 65, 2019-02-14 18:48:22
5074, 51, one girl drove on one boy., 6, 2019-02-14 12:59:43
5075, 51, a town walked on any town., 43, 2019-02-14 00:09:17
5076, 51, one boy walked under some girl., 90, 2019-02-14 09:54:29
5077, 51, the girl ran to some boy., 83, 2019-02-14 10:31:38
5078, 51, the dog ran on a dog., 93, 2019-02-14 18:20:28
5079, 51, the girl drove under one dog., 97, 2019-02-14 02:34:30
5080, 51, one town walked under some dog., 93, 2019-02-14 04:29:00
5081, 51, one boy walked on the dog., 66, 2019-02-14 21:38:52
5082, 51, any town skipped from some boy., 88, 2019-02-14 09:05:18
5083, 51, one town ran under some dog., 26, 2019-02-14 20:28:14
5084, 51, some dog jumped from some boy., 100, 2019-02-14 06:01:22
